"Plant.Code","Plant.Name","State","Latitude","Longitude","DC","HB","ON","PN","RC","RT","NA"
57047,"Nobles Wind Project","MN","43.703600000000002","-95.713099999999997",0,0,0,0,0,0,761943
57049,"NaturEner Glacier Wind Energy 1","MT","48.51","-112.1097",0,0,0,0,0,0,272897.46
57050,"NaturEner Glacier Wind Energy 2","MT","48.533299999999997","-112.18470000000001",0,0,0,0,0,0,259191.9
57051,"Noatak","AK","67.569999999999993","-162.97999999999999",0,0,0,0,0,0,1776
57052,"Savoonga","AK","63.25","-169.5889",0,0,0,0,0,0,1901
57053,"Alakanuk","AK","62.683300000000003","-164.65440000000001",0,0,0,0,0,0,2244
57054,"Upper Kalskag","AK","61.537799999999997","-160.30719999999999",0,0,0,0,0,0,1285
57055,"Stebbins","AK","63.47","-162.24889999999999",0,0,0,0,0,0,1496
57056,"Scammon Bay","AK","61.79","-165.06890000000001",0,0,0,0,0,0,1680
57057,"Quinhagak","AK","59.753900000000002","-161.9008",0,0,0,0,0,0,1690
57058,"Pilot Station","AK","61.938099999999999","-162.875",0,0,0,0,0,0,1698
57059,"Koyuk","AK","64.930000000000007","-161.16",0,0,0,0,0,0,1245
57060,"Elim","AK","64.620599999999996","-162.27719999999999",0,0,0,0,0,0,1198
57061,"St. Michael","AK","63.477499999999999","-162.03829999999999",0,0,0,0,0,0,1704
57062,"Gambell","AK","63.7667","-171.73750000000001",0,0,0,0,0,0,1513
57063,"Shungnak","AK","66.709999999999994","-156.9889",0,0,0,0,0,0,1583
57064,"Kotlik","AK","62.945599999999999","-163.76140000000001",0,0,0,0,0,0,1920
57065,"Kivalina","AK","67.63","-163.71889999999999",0,0,0,0,0,0,1193
57066,"Kasigluk","AK","60.873100000000001","-162.5197",0,0,0,0,0,0,2626
57067,"Toksook Bay","AK","60.6","-164.74889999999999",0,0,0,0,0,0,2540
57068,"GenConn Middletown LLC","CT","41.554443999999997","-72.576666000000003",0,0,0,0,0,0,13144
57069,"Twin Cities Hydro LLC","MN","44.915599999999998","-93.199399999999997",0,0,0,0,0,0,103106
57070,"GenConn Devon LLC","CT","41.210799999999999","-73.107500000000002",0,0,0,0,0,0,18626
57071,"Denton Power LLC","TX","33.191853999999999","-97.076099999999997",0,0,0,0,0,0,13155
57072,"Granite City Works","IL","38.697200000000002","-90.128299999999996",0,0,0,0,0,0,473562
57073,"Ivanpah 2","CA","35.556111000000001","-115.468611",129263,0,0,0,0,0,0
57074,"Ivanpah 1","CA","35.533056000000002","-115.4525",151966,0,0,0,0,0,0
57075,"Ivanpah 3","CA","35.580832999999998","-115.4825",137856,0,0,0,0,0,0
57076,"South Columbus Water Resource Facility","GA","32.411900000000003","-84.976100000000002",0,0,0,0,0,0,1051
57078,"Steel Winds II","NY","42.807200000000002","-78.861699999999999",0,0,0,0,0,0,39527
57079,"Milford Wind Corridor I LLC","UT","38.535690000000002","-112.935",0,0,0,0,0,0,415968
57080,"Sheffield Wind","VT","44.675980000000003","-72.101299999999995",0,0,0,0,0,0,88833
57081,"Calpine Vineland Solar LLC","NJ","39.4636","-75.066699999999997",0,0,0,0,0,0,5514
57082,"Kaheawa Wind Power II LLC","HI","20.79467","-156.536",0,0,0,0,0,0,69480
57083,"Bull Hill Wind Project","ME","44.723056","-68.242500000000007",0,0,0,0,0,0,117098
57085,"Lake Dorothy Hydroelectric Project","AK","58.232500000000002","-134.05330000000001",0,0,0,0,0,0,83600
57087,"Kahuku Wind Power LLC","HI","21.680969999999999","-157.97499999999999",0,0,0,0,0,0,67666
57090,"Campbell Hill Windpower","WY","43.01455","-105.999",0,0,0,0,0,0,331374
57091,"Silver Sage Windpower","WY","41.12968","-105.024",0,0,0,0,0,0,132239
57093,"Casper Wind Farm","WY","42.884703000000002","-106.221442",0,0,0,0,0,0,42376
57094,"Streator Cayuga Ridge South","IL","40.996899999999997","-88.49",0,0,0,0,0,0,765542
57095,"Penascal II Wind Project LLC","TX","27.119700000000002","-97.549899999999994",0,0,0,0,0,0,528958
57096,"Star Point Wind Project LLC","OR","45.51","-120.48",0,0,0,0,0,0,248462
57097,"Rugby Wind Power Project","ND","48.4968","-99.951300000000003",0,0,0,0,0,0,434190
57098,"Dry Lake Wind LLC","AZ","34.659599999999998","-110.2842",0,0,0,0,0,0,117246
57099,"RockTenn CP, LLC-Tacoma Mill","WA","47.266069000000002","-122.42828799999999",0,0,0,0,0,0,311151.003
57100,"Santa Maria LFG Power Plant","CA","34.950800000000001","-120.4131",0,0,0,0,0,0,9019
57103,"Newark America Mill","MA","42.561006999999996","-71.848804999999999",0,0,0,0,0,0,0
57106,"Mesalands Comm College Wind Turbine","NM","35.17","-103.74",0,0,0,0,0,0,3107
57107,"Milford Wind Corridor Stage II LLC","UT","38.585230000000003","-112.931",0,0,0,0,0,0,199197
57108,"Blue Canyon Windpower V LLC","OK","34.8217","-98.452500000000001",0,0,0,0,0,0,393186
57109,"Meadow Lake Wind Farm LLC","IN","40.627499999999998","-86.935000000000002",0,0,0,0,0,0,495416
57110,"Blackstone Wind Farm LLC","IL","41.150799999999997","-88.6233",0,0,0,0,0,0,272134
57111,"Lost Lakes Wind Farm LLC","IA","43.345599999999997","-95.323300000000003",0,0,0,0,0,0,368215
57112,"Meadow Lake Wind Farm II LLC","IN","40.643099999999997","-87.024199999999993",0,0,0,0,0,0,161358
57113,"Blackstone Wind Farm II LLC","IL","41.140599999999999","-88.53",0,0,0,0,0,0,529552
57115,"Meadow Lake Wind Farm III LLC","IN","40.598599999999998","-87.019400000000005",0,0,0,0,0,0,170177
57118,"Greensburg Wind Farm LLC","KS","37.549900000000001","-99.344399999999993",0,0,0,0,0,0,42190
57119,"Koda Biomass Plant","MN","44.7956","-93.538600000000002",0,0,0,0,0,0,117957
57120,"Wilton Wind II LLC","ND","47.133299999999998","-100.7011",0,0,0,0,0,0,203805
57121,"Ashtabula Wind II LLC","ND","47.292437","-97.931691999999998",0,0,0,0,0,0,414446
57122,"UCI Facilities Management Central Plant","CA","33.648099999999999","-117.8467",0,0,0,0,0,0,111103
57123,"Trail Ridge Landfill Gas Recovery","FL","30.316700000000001","-81.9833",0,0,0,0,0,0,70381
57124,"Payne's Ferry","ID","42.825277999999997","-115.01083300000001",0,0,0,0,0,0,63921
57125,"Camp Reed","ID","42.811943999999997","-115.048889",0,0,0,0,0,0,66813
57126,"Yahoo Creek","ID","42.770833000000003","-114.98861100000001",0,0,0,0,0,0,65032
57128,"G2 Energy Marion LLC","FL","29.386399999999998","-82.116399999999999",0,0,0,0,0,0,26987
57130,"Beaver Ridge Wind","ME","44.496699999999997","-69.349999999999994",0,0,0,0,0,0,11832
57131,"Stoney Corners Wind Farm","MI","44.19","-85.298299999999998",0,0,0,0,0,0,153622
57133,"G2 Energy Ostrom Road LLC","CA","39.072800000000001","-121.39919999999999",0,0,0,0,0,0,24064
57134,"OREG 4 Peetz","CO","40.9925","-102.853056",0,0,0,0,0,0,4488
57135,"Big Sky Wind LLC","IL","41.599167000000001","-89.456111000000007",0,0,0,0,0,0,537021
57136,"Tuana Springs","ID","42.892499999999998","-115.0164",0,0,0,0,0,0,33958
57137,"Eurus Combine Hills Turbine Ranch 2","OR","45.942999999999998","-118.59099999999999",0,0,0,0,0,0,161908
57138,"Savannah River Site Biomass Cogen","SC","33.283332999999999","-81.666666000000006",0,0,0,0,0,0,70925
57139,"Highland Wind Project (PA)","PA","40.304200000000002","-78.690799999999996",0,0,0,0,0,0,148828
57141,"RV CSU Power LLC","CO","40.591099","-105.145904",0,0,0,0,0,0,2930
57151,"Beech Ridge Energy LLC","WV","38.087800000000001","-80.492500000000007",0,0,0,0,0,0,283747
57152,"Harvest Wind Project","WA","45.813099999999999","-120.3475",0,0,0,0,0,0,249521
57153,"Langford Wind Power","TX","31.085435","-100.67882",0,0,0,0,0,0,554710
57156,"Barton Chapel Wind Farm","TX","33.067970000000003","-98.337652000000006",0,0,0,0,0,0,285090
57159,"Windy Flats Wind Project","WA","45.726900000000001","-120.8339",0,0,0,0,0,0,656728
57160,"White River Lock and Dam 1","AR","35.757401000000002","-91.636887000000002",0,0,0,0,0,0,18136
57162,"White River Lock and Dam 3","AR","35.843609999999998","-91.850521000000001",0,0,0,0,0,0,2018
57163,"Calabasas Gas to Energy Facility","CA","34.1511","-118.7236",0,0,0,0,0,0,39477
57165,"Farmers Branch Renewable Energy Facility","TX","33.031111000000003","-96.957222000000002",0,0,0,0,0,0,24581
57166,"Waste Management Lockwood LFGTE","NV","39.549444000000001","-119.697777",0,0,0,0,0,0,24568
57167,"Mesquite Creek LFGTE Project","TX","29.737200000000001","-98.022800000000004",0,0,0,0,0,0,22089
57168,"Waste Management Naples LFGTE Project","FL","26.155833000000001","-81.658055000000004",0,0,0,0,0,0,25039
57169,"Waste Management Piedmont LFGTE Project","NC","36.193610999999997","-80.040554999999998",0,0,0,0,0,0,17083
57170,"Suburban Landfill Gas Recovery","OH","39.909722000000002","-82.301666999999995",0,0,0,0,0,0,31601
57171,"Cedar Hills Wind Farm","ND","46.245556000000001","-103.767222",0,0,0,0,0,0,59420
57172,"Glen Ullin Station 6","ND","46.821399999999997","-101.7564",0,0,0,0,0,0,31440
57173,"Bridgewater Dairy Anaerobic Digester","OH","41.629199999999997","-84.669399999999996",0,0,0,0,0,0,1906
57174,"Colorado Highlands Wind","CO","40.756943999999997","-102.743055",0,0,0,0,0,0,365098
57176,"University of Delaware Wind Turbine","DE","38.782930999999998","-75.164902999999995",0,0,0,0,0,0,5051
57177,"Meadow Lake Wind Farm IV","IN","40.677799999999998","-87.032799999999995",0,0,0,0,0,0,134214
57179,"HSCo CHP","CT","41.761400000000002","-72.668599999999998",0,0,0,0,0,0,27847
57182,"PPL Frey Farm Landfill Wind","PA","39.959167000000001","-76.455555000000004",0,0,0,0,0,0,6313
57183,"PPL Glendon LFGTE Plant","PA","40.667777999999998","-75.232221999999993",0,0,0,0,0,0,22718
57184,"Orono Hydro Station","ME","44.880299999999998","-68.664699999999996",0,0,0,0,0,0,12943
57186,"Chautauqua LFGTE Facility","NY","42.198900000000002","-79.318600000000004",0,0,0,0,0,0,42422
57187,"Pillar Mountain Wind Project","AK","57.786900000000003","-152.44059999999999",0,0,0,0,0,0,23323
57188,"Vantage Wind Energy LLC","WA","46.954700000000003","-120.1819",0,0,0,0,0,0,262288
57189,"Lost Creek Wind Energy Facility","MO","39.981389","-94.518056000000001",0,0,0,0,0,0,448888
57190,"Little Quinnesec Falls Hydro Project","WI","45.773600000000002","-87.989400000000003",0,0,0,0,0,0,47183
57191,"Exelon Solar Chicago","IL","41.675800000000002","-87.651399999999995",0,0,0,0,0,0,14527
57192,"Spring Valley Wind Project","NV","39.104166999999997","-114.492222",0,0,0,0,0,0,300134
57194,"Day County Wind LLC","SD","45.215000000000003","-97.905600000000007",0,0,0,0,0,0,439495
57195,"Lower Snake River Wind Energy Project","WA","46.524166999999998","-117.82166599999999",0,0,0,0,0,0,875656
57196,"High Point, POLO","NC","35.97","-79.959999999999994",0,0,0,0,0,0,-2
57197,"Blue Wing Solar Energy Generation","TX","29.304176999999999","-98.400339000000002",0,0,0,0,0,0,23141
57198,"Bent Tree Wind Farm Phase 1","MN","43.724595999999998","-93.450429",0,0,0,0,0,0,591035
57199,"Glacier Hills","WI","43.563889000000003","-89.148055999999997",0,0,0,0,0,0,405191
57200,"Shelby Solar Energy Generation Facility","NC","35.253599999999999","-81.595600000000005",0,0,0,0,0,0,1777
57201,"FPL Energy Montezuma Winds LLC","CA","38.163581000000001","-121.79661",0,0,0,0,0,0,92898
57202,"Jacksonville Solar","FL","30.320747999999998","-81.956377000000003",0,0,0,0,0,0,21048
57203,"Wyandot Solar Farm","OH","40.8795","-83.317071999999996",0,0,0,0,0,0,14593
57204,"PSEG Hackettstown","NJ","40.860629000000003","-74.822935000000001",0,0,0,0,0,0,2510
57205,"CM48","NV","35.781399999999998","-114.9933",0,0,0,0,0,0,103456
57206,"Soldotna","AK","60.499443999999997","-150.99722199999999",0,0,0,0,0,0,46481
57207,"Thomson Reuters Data Center Bldg ES101","MN","44.824399999999997","-93.113900000000001",0,0,0,0,0,0,21
57208,"Thomson Reuters Data Center Bldg H","MN","44.828899999999997","-93.116699999999994",0,0,0,0,0,0,82
57210,"Cedar Creek II","CO","40.947499999999998","-103.783889",0,0,0,0,0,0,758709
57211,"Goshen Phase II","ID","43.467056999999997","-111.836381",0,0,0,0,0,0,400680
57212,"EC&R Papalote Creek II LLC","TX","27.995799999999999","-97.296700000000001",0,0,0,0,0,0,652243
57213,"ENEL Salt Wells LLC","NV","39.294400000000003","-118.57250000000001",0,0,0,0,0,0,103451
57214,"Waverly Community Wind Project","IA","42.731699999999996","-92.471100000000007",0,0,0,0,0,0,7218
57216,"Crayola Solar Project","PA","40.760545","-75.238451999999995",0,0,0,0,0,0,2989
57217,"Solar Photovoltaic Project #03","CA","34.094279","-117.400113",0,0,0,0,0,0,380
57219,"Solar Photovoltaic Project #05","CA","34.086275999999998","-117.230571",0,0,0,0,0,0,3990
57220,"Solar Photovoltaic Project #06","CA","34.041389000000002","-117.573055",0,0,0,0,0,0,3712
57221,"Solar Photovoltaic Project #07","CA","34.086111000000002","-117.22750000000001",0,0,0,0,0,0,4566
57222,"Solar Photovoltaic Project #08","CA","34.041944000000001","-117.565",0,0,0,0,0,0,3996
57223,"Solar Photovoltaic Project #09","CA","34.042777999999998","-117.57166599999999",0,0,0,0,0,0,1396
57224,"Solar Photovoltaic Project #10","CA","34.075000000000003","-117.516944",0,0,0,0,0,0,2761
57226,"Solar Photovoltaic Project #12","CA","34.042222000000002","-117.561666",0,0,0,0,0,0,505
57229,"Solar Photovoltaic Project #15","CA","34.079166999999998","-117.516666",0,0,0,0,0,0,4574
57232,"Solar Photovoltaic Project #18","CA","34.083333000000003","-117.51638800000001",0,0,0,0,0,0,2288
57236,"Solar Photovoltaic Project #23","CA","34.080832999999998","-117.52027699999999",0,0,0,0,0,0,4849
57237,"Solar Photovoltaic Project #22","CA","34.08","-117.2114",0,0,0,0,0,0,3059
57239,"Roth Rock Wind Farm LLC","MD","39.254443999999999","-79.467222000000007",0,0,0,0,0,0,111798
57240,"Roth Rock North Wind Farm, LLC","MD","39.287222","-79.434443999999999",0,0,0,0,0,0,27942
57241,"Gainesville Renewable Energy Center","FL","29.767499999999998","-82.396388000000002",0,0,0,0,578212.004,0,0
57243,"Cimarron Solar Facility","NM","36.468077999999998","-104.635659",0,0,0,0,0,0,62443
57244,"Kit Carson Windpower","CO","39.338299999999997","-102.3533",0,0,0,0,0,0,192909
57248,"Welcome Wind Turbine","MN","43.682499999999997","-94.589200000000005",0,0,0,0,0,0,7656
57249,"Renewable Energy Services of Ohio","OH","41.336100000000002","-82.585599999999999",0,0,0,0,0,0,12645
57250,"Earthmovers LFGTE","IN","41.625","-85.978899999999996",0,0,0,0,0,0,37330
57251,"Lakota Wind Wind Farm","IA","43.383899999999997","-94.147499999999994",0,0,0,0,0,0,41421
57252,"Iowa Lakes Superior Wind Farm","IA","43.445","-94.980277999999998",0,0,0,0,0,0,43099
57253,"MA Military Reservation Wind Project","MA","41.664700000000003","-70.594200000000001",0,0,0,0,0,0,8458
57254,"Victor Valley CC CPV Solar","CA","34.480170000000001","-117.257938",0,0,0,0,0,0,1974
57256,"PA Solar Park","PA","40.860142000000003","-75.852205999999995",0,0,0,0,0,0,13914
57257,"Iowa Lakes Community College Wind Farm","IA","43.385347000000003","-94.815655000000007",0,0,0,0,0,0,3531.33
57258,"Texico Wind Ranch LP","NM","34.36","-103.0667",0,0,0,0,0,0,5389
57259,"Lubbock Wind Ranch","TX","33.569699999999997","-101.7653",0,0,0,0,0,0,16531
57260,"Cedro Hill Wind LLC","TX","27.576111000000001","-98.905277999999996",0,0,0,0,0,0,519889
57261,"Taloga Wind LLC","OK","35.855556","-98.968333000000001",0,0,0,0,0,0,477621
57262,"Laredo Ridge Wind LLC","NE","41.880277999999997","-98.023888999999997",0,0,0,0,0,0,351424
57263,"Little Pringle I Wind Farm","TX","35.964272000000001","-101.540238",0,0,0,0,0,0,26913
57264,"Little Pringle II Wind Farm","TX","35.924858","-101.541363",0,0,0,0,0,0,23549
57265,"Dorchester Solar Site","MA","42.300801999999997","-71.047171000000006",0,0,0,0,0,0,1457
57267,"Marsh Landing Generating Station","CA","38.016944000000002","-121.765",0,0,0,0,0,0,71159
57268,"Chestnut Flats Wind Farm","PA","40.522846000000001","-78.476921000000004",0,0,0,0,0,0,111301
57269,"Haverhill Solar Power Project","MA","42.781056","-71.092562000000001",0,0,0,0,0,0,1121
57270,"NEDC Solar Site","MA","42.105237000000002","-71.702978999999999",0,0,0,0,0,0,1037
57274,"Grant County Wind LLC","MN","45.8033","-95.884399999999999",0,0,0,0,0,0,70892
57278,"Crofton Bluffs Wind LLC","NE","42.698332999999998","-97.58",0,0,0,0,0,0,177965
57280,"Aqua Ingrams Mill","PA","39.964700000000001","-75.657799999999995",0,0,0,0,0,0,1266
57281,"OREG 3 Inc","MN","43.76","-94.751400000000004",0,0,0,0,0,0,38997
57282,"Alta Wind Energy Center I","CA","35.033724999999997","-118.35342199999999",0,0,0,0,0,0,403255
57283,"Flat Water Wind Farm LLC","NE","40.001100000000001","-95.928899999999999",0,0,0,0,0,0,230071
57284,"Minonk Wind Farm","IL","40.888610999999997","-88.997221999999994",0,0,0,0,0,0,648546
57285,"Sandy Ridge Wind Farm","PA","40.729207000000002","-78.287350000000004",0,0,0,0,0,0,148962
57286,"OU Spirit Wind Farm","OK","36.333803000000003","-99.480143999999996",0,0,0,0,0,0,347469
57287,"Hardscrabble Wind Power LLC","NY","43.112222000000003","-74.878888000000003",0,0,0,0,0,0,173689
57289,"Big Blue","MN","43.612222000000003","-94.191944000000007",0,0,0,0,0,0,118739
57290,"Northern Colorado Wind LLC","CO","40.988100000000003","-102.8969",0,0,0,0,0,0,468790
57291,"Alta Wind Energy Center II","CA","35.023888999999997","-118.295278",0,0,0,0,0,0,328958
57292,"Alta Wind Energy Center III","CA","35.023888999999997","-118.295278",0,0,0,0,0,0,349245
57293,"Alta Wind Energy Center IV","CA","35.008611000000002","-118.242222",0,0,0,0,0,0,168320
57294,"Alta Wind Energy Center V","CA","35.008611000000002","-118.242222",0,0,0,0,0,0,269901
57295,"Alpine Solar","CA","34.789200000000001","-118.5047",0,0,0,0,0,0,167054
57296,"Carleton College","MN","44.461908000000001","-93.156386999999995",0,0,0,0,0,0,9654
57298,"Cedar Hills","WA","47.455832999999998","-122.042778",0,0,0,0,0,0,24486
57299,"Dunlap","WY","42.043610999999999","-106.16027800000001",0,0,0,0,0,0,382995
57300,"Criterion Wind Project","MD","39.404699999999998","-79.290000000000006",0,0,0,0,0,0,174598
57301,"Dutch Wind Energy","CA","33.894199999999998","-116.5603",0,0,0,0,0,0,20083
57302,"Garnet Wind Energy Center","CA","33.905299999999997","-116.5825",0,0,0,0,0,0,20072
57303,"Loraine Windpark Project LLC","TX","32.4375","-100.7444",0,0,0,0,0,0,446478
57305,"Adelanto Solar Project","CA","34.550832999999997","-117.435277",0,0,0,0,0,0,19937
57306,"Pine Tree Solar Project","CA","35.229635000000002","-118.1957",0,0,0,0,0,0,16675
57309,"Pacific Cruise Ship Terminals Berth 93","CA","33.7331","-118.27722",0,0,0,0,0,0,1589
57310,"1420 Coil Av #C","CA","33.794283","-118.241405",0,0,0,0,0,0,2149
57311,"Occidental College Solar Project","CA","34.128300000000003","-118.206903",0,0,0,0,0,0,1811
57313,"Metro Support Services Center Solar","CA","34.0578","-118.229722",0,0,0,0,0,0,1667
57314,"Los Angeles Harbor College","CA","33.783102","-118.28493",0,0,0,0,0,0,3096
57315,"Cedar Point Wind","CO","39.421787000000002","-103.67814",0,0,0,0,0,0,764234
57317,"San Luis Valley Solar Ranch","CO","37.694535000000002","-105.927622",0,0,0,0,0,0,78493
57318,"Copper Crossing Solar LLC","AZ","33.160601","-111.484011",0,0,0,0,0,0,53044
57319,"Big Horn Wind II","WA","45.919199999999996","-120.3039",0,0,0,0,0,0,126286
57320,"Juniper Canyon I Wind Project","WA","45.921500000000002","-120.2355",0,0,0,0,0,0,338845
57321,"Mayberry Solar LLC","NC","36.476666999999999","-80.601111000000003",0,0,0,0,0,0,1605
57322,"Mont Belvieu Cogeneration Unit","TX","29.838138000000001","-94.900660999999999",0,0,0,0,0,0,109539
57323,"Sierra SunTower Solar Gen Station","CA","34.730600000000003","-118.13500000000001",0,0,0,0,0,0,0
57325,"FPL Energy Illinois Wind LLC","IL","41.767800000000001","-88.886700000000005",0,0,0,0,0,0,685114
57326,"Sunray Wind I","TX","35.945399999999999","-101.90049999999999",0,0,0,0,0,0,191460
57327,"Top of the World Windpower Project","WY","42.925800000000002","-105.7872",0,0,0,0,0,0,641297
57330,"Kent County Wastewater Treatment Solar","DE","38.993056000000003","-75.4375",0,0,0,0,0,0,1225
57332,"Crossroads Wind Farm","OK","36.034999999999997","-98.722222000000002",0,0,0,0,0,0,919033
57333,"Leaning Juniper Wind Power II","OR","45.651000000000003","-120.2598",0,0,0,0,0,0,442753
57334,"DE Solar 10240 Old Dowd Rd","NC","35.245800000000003","-80.996700000000004",0,0,0,0,0,0,2713
57335,"DE Solar 657 Brigham Rd","NC","36.1053","-79.969200000000001",0,0,0,0,0,0,2069
57336,"DE Solar 1725 Drywall Dr","NC","35.326099999999997","-80.996700000000004",0,0,0,0,0,0,1545
57337,"Dover Sun Park","DE","39.183610999999999","-75.504444000000007",0,0,0,0,0,0,17792
57338,"Roadrunner Solar","NM","31.792777999999998","-106.673333",0,0,0,0,0,0,51428
57341,"Silver Lake Solar Farm","NJ","40.494804000000002","-74.399511000000004",0,0,0,0,0,0,2390
57342,"White Oak Energy LLC","IL","40.590833000000003","-89.046666000000002",0,0,0,0,0,0,443744
57343,"Cargill B6 Biofactory","ID","42.716700000000003","-114.61669999999999",0,0,0,0,0,0,9482.48
57344,"Cargill Dry Creek Biofactory","ID","42.418300000000002","-114.22920000000001",0,0,0,0,0,0,13463
57345,"Cargill Kettle Butte Biofactory","ID","43.631943999999997","-112.27972200000001",0,0,0,0,0,0,7718.48
57346,"Elk City LLC","OK","35.464199999999998","-99.898300000000006",0,0,0,0,0,0,792648
57347,"Baldwin Wind LLC","ND","47.113300000000002","-100.7086",0,0,0,0,0,0,407046
57348,"CityCenter Central Plant Cogen Units","NV","36.103900000000003","-115.1794",0,0,0,0,0,0,64263
57350,"Portsmouth Wind Turbine","RI","41.614400000000003","-71.251400000000004",0,0,0,0,0,0,0
57351,"Uilk Wind LLC","MN","43.981099999999998","-96.426900000000003",0,0,0,0,0,0,14671
57352,"Trenton Solar Farm","NJ","40.231400000000001","-74.753900000000002",0,0,0,0,0,0,1515
57353,"Thermo No 1","UT","38.160653000000003","-113.194462",0,0,0,0,0,0,81479
57354,"Fox Island Wind LLC","ME","44.094166999999999","-68.865832999999995",0,0,0,0,0,0,11615
57356,"Henrico","VA","37.674999999999997","-77.574399999999997",0,0,0,0,0,0,12457
57357,"Red Mesa Wind LLC","NM","35.268900000000002","-107.3828",0,0,0,0,0,0,233310
57358,"Keenan II Renewable Energy Co LLC","OK","36.276111","-99.490832999999995",0,0,0,0,0,0,603586
57359,"Avenal Park","CA","35.989722","-120.11",0,0,0,0,0,0,12789
57360,"Sun City Project LLC","CA","35.983055999999998","-120.110277",0,0,0,0,0,0,42897
57361,"Sand Drag LLC","CA","35.982778000000003","-120.110277",0,0,0,0,0,0,40729
57362,"Morgantown Solar Park","PA","40.152068999999997","-75.865915999999999",0,0,0,0,0,0,2378
57363,"510 REPP One","NC","36.497199999999999","-77.605800000000002",0,0,0,0,0,0,387
57364,"Siphon Drop Power Plant","CA","32.779200000000003","-114.6344",0,0,0,0,0,0,15182
57365,"MP Durham LLC","NC","36.031100000000002","-78.86",0,0,0,0,0,0,19237
57366,"MP Wayne LLC","NC","35.288899999999998","-78.070300000000003",0,0,0,0,0,0,16031
57367,"Pocono Solar Project","PA","41.061022000000001","-75.514923999999993",0,0,0,0,0,0,3918
57368,"Cogentrix of Alamosa","CO","37.598579000000001","-105.955832",0,0,0,0,0,0,63654
57369,"Questa Solar Facility","NM","36.716943999999998","-105.60944000000001",0,0,0,0,0,0,2949.21
57372,"Bellevue Solar Project","OR","45.112222000000003","-123.234722",0,0,0,0,0,0,1698
57373,"Agua Caliente Solar Project","AZ","32.977400000000003","-113.4945",0,0,0,0,0,0,741181
57374,"Lakefield Wind Project LLC","MN","43.674999999999997","-95.156666000000001",0,0,0,0,0,0,413882
57375,"Adams Wind Generations LLC","MN","44.916944000000001","-94.735555000000005",0,0,0,0,0,0,67287
57376,"Jersey Valley Geothermal Power Plant","NV","40.180799999999998","-117.4739",0,0,0,0,0,0,77942
57377,"Greater Sandhill I","CO","37.685467000000003","-105.8909",0,0,0,0,0,0,46378
57378,"AV Solar Ranch One","CA","34.780278000000003","-118.42444",0,0,0,0,0,0,243697
57379,"Dry Lake Wind II LLC","AZ","34.606200000000001","-110.1734",0,0,0,0,0,0,121525
57380,"New England Wind LLC","MA","42.729700000000001","-73.023600000000002",0,0,0,0,0,0,95197
57381,"Linden Solar Farm","NJ","40.619999999999997","-74.214399999999998",0,0,0,0,0,0,3800
57382,"Yardville Solar Farm","NJ","40.168810999999998","-74.656718999999995",0,0,0,0,0,0,5460
57383,"WEA Texas Bayonne","NJ","40.677199999999999","-74.091899999999995",0,0,0,0,0,0,1746
57384,"Matrix Buildings A&B (Perth Amboy) Solar","NJ","40.534165999999999","-74.275277000000003",0,0,0,0,0,0,3476
57385,"Community Wind North LLC","MN","44.245556000000001","-96.406389000000004",0,0,0,0,0,0,102380
57386,"Ridgewind","MN","44.018889000000001","-96.065276999999995",0,0,0,0,0,0,87662
57387,"Ashtabula Wind III LLC","ND","47.124200000000002","-97.895600000000002",0,0,0,0,0,0,228550
57390,"GSK York RDC Solar Facility","PA","40.043855999999998","-76.735473999999996",0,0,0,0,0,0,3029
57392,"UASTP I","AZ","32.096972999999998","-110.81059999999999",0,0,0,0,0,0,2781
57393,"Big Sky Dairy Digester","ID","42.865600000000001","-114.7914",0,0,0,0,0,0,8744
57394,"Genesis Solar Energy Project","CA","33.664999999999999","-114.99805499999999",576113,0,0,0,0,0,0
57396,"Danielson Wind Farms LLC","MN","45.071666999999998","-94.752222000000003",0,0,0,0,0,0,58981
57397,"Dow Jones South Brunswick Solar","NJ","40.369771999999998","-74.586849999999998",0,0,0,0,0,0,4816
57402,"Taylorsville Solar LLC","NC","35.909073999999997","-81.152497999999994",0,0,0,0,0,0,1668
57403,"Northwest Regional","AZ","33.681944000000001","-112.47666599999999",0,0,0,0,0,0,23966
57404,"Oneida Herkimer","NY","43.462221999999997","-75.418333000000004",0,0,0,0,0,0,25114
57405,"Eagle Valley (MI)","MI","42.722499999999997","-83.263054999999994",0,0,0,0,0,0,27116
57406,"Prairie View IL","IL","41.343055999999997","-88.101388999999998",0,0,0,0,0,0,39272
57408,"Prairie Bluff","MS","33.954444000000002","-88.992500000000007",0,0,0,0,0,0,12625
57409,"West Camden","TN","36.031111000000003","-88.102777000000003",0,0,0,0,0,0,37442
57410,"Geneva","OH","41.795000000000002","-80.91",0,0,0,0,0,0,25209
57411,"Mahoning","OH","40.914444000000003","-80.586111000000002",0,0,0,0,0,0,23920
57412,"Knouse Solar Project 1","PA","40.026400000000002","-77.234399999999994",0,0,0,0,0,0,4234
57414,"Notus Wind 1","MA","41.6083","-70.608900000000006",0,0,0,0,0,0,4858
57415,"Sherbino II","TX","30.772575","-102.505808",0,0,0,0,0,0,421564
57417,"Elk Wind Farm","IA","42.583888999999999","-91.370833000000005",0,0,0,0,0,0,145887
57419,"RPI Fuel Cell LLC","CA","34.028610999999998","-117.601388",0,0,0,0,0,0,12463
