"Plant.Code","Plant.Name","State","Latitude","Longitude","total.consumption"
50487,"PPG Powerhouse A","LA","30.2242","-93.283100000000005",10680186
50488,"PPG Riverside","LA","30.2242","-93.283100000000005",80123901
50489,"PPG Powerhouse C","LA","30.2242","-93.283100000000005",24382974.1793477
50490,"PPG Plant C Caustic","LA","30.2242","-93.283100000000005",235014.234177767
50491,"PPG Natrium Plant","WV","39.747500000000002","-80.854699999999994",113907187.585876
50492,"Gas Utilization Facility","CA","32.679172000000001","-117.24669799999999",1246599.71563461
50497,"Bayonne Plant Holding LLC","NJ","40.655324999999998","-74.112442000000001",4149417.40505975
50498,"Capital District Energy Center","CT","41.7639","-72.692499999999995",94770.8544676295
50530,"Equilon Los Angeles Refining","CA","33.791666999999997","-118.234722",2236749.6426432
50541,"Harbor Cogen","CA","33.777099999999997","-118.2303",2225776
50558,"Oklahoma Cogeneration Project","OK","35.439722000000003","-97.625",416036.058665571
50560,"Pacific-Ultrapower Chinese Station","CA","37.874056000000003","-120.47755600000001",1055341.59633882
50561,"Eagle Point Power Generation","NJ","39.874600000000001","-75.159199999999998",367286360
50611,"Westwood Generation LLC","PA","40.619100000000003","-76.45",104033428.948
50614,"Expera Specialty Solutions - Mosinee Mill","WI","44.7881","-89.691699999999997",19406125.9830849
50625,"ExxonMobil Beaumont Refinery","TX","30.063600000000001","-94.075299999999999",111638397.39243
50626,"Chalmette Refining LLC","LA","29.938300000000002","-89.97",5186932.41
50627,"ExxonMobil Oil Joliet Refinery","IL","41.416699999999999","-88.183300000000003",2511526.63602115
50629,"Covanta Lake County Energy","FL","28.740206000000001","-81.889188000000004",2063074.43848293
50630,"Covanta Marion Inc","OR","45.048467000000002","-122.962761",1028484.77012632
50632,"Covanta Stanislaus Energy","CA","37.385300000000001","-121.14100000000001",3189592.5124878
50637,"Clearwater Paper IPP Lewiston","ID","46.423056000000003","-116.976389",39859232.9953256
50638,"Clearwater Paper APP CB","AR","33.706099999999999","-91.237099999999998",1613251.49976222
50639,"Sappi Cloquet Mill","MN","46.724299999999999","-92.4298",14871066.1257801
50647,"Covanta Indianapolis Energy","IN","39.734456000000002","-86.189075000000003",10029.5122223864
50648,"Covanta Bristol Energy","CT","41.6492","-72.915300000000002",1210894.99185926
50649,"Covanta Babylon Inc","NY","40.7348","-73.386799999999994",1567950.51089843
50650,"ReEnergy Stratton LLC","ME","45.140613999999999","-70.425577000000004",1817508.27856756
50654,"Steamboat Hills LP","NV","39.369999999999997","-119.766944",230674.268499686
50656,"Huntington Resource Recovery Facility","NY","40.881399999999999","-73.290599999999998",4640764.34495186
50657,"Montgomery County Resource Recovery","MD","39.200600000000001","-77.455600000000004",12140098.0787584
50658,"Covanta Fairfax Energy","VA","38.695","-77.241100000000003",18064597.4123288
50661,"Covanta Haverhill","MA","42.765000000000001","-71.124200000000002",4861995.07436507
50662,"Onondaga County Resource Recovery","NY","43.0047","-76.114900000000006",3756848.59238448
50663,"Covanta Alexandria/Arlington Energy","VA","38.801400000000001","-77.128799999999998",2900883.58363139
50664,"Covanta Wallingford Energy","CT","41.440497000000001","-72.835133999999996",1260127.72208382
50666,"Pasco Cnty Solid Waste Resource Recovery","FL","28.368099999999998","-82.558300000000003",4609162.19452461
50696,"Plant No 1 Orange County","CA","33.694200000000002","-117.93810000000001",120271.746064474
50707,"JM Shafer Generating Station","CO","40.098599999999998","-104.7736",412155905
50711,"University of Alaska Fairbanks","AK","64.854170999999994","-147.82207500000001",169721.664712576
50729,"Clairton Works","PA","40.309699999999999","-79.881900000000002",20507848.9747277
50730,"Fairfield Works","AL","33.488500000000002","-86.921199999999999",621784553.32
50732,"Mon Valley Works","PA","40.392499999999998","-79.856399999999994",15125610.2940772
50733,"Gary Works","IN","41.622425999999997","-87.328935999999999",2315446087.86
50739,"Pinetree Power Tamworth","NH","43.835833000000001","-71.196700000000007",972056.627648911
50743,"Starrett City Cogen Facility","NY","40.6492","-73.879199999999997",5017634.47600419
50744,"Sterling Power Plant","NY","43.080337999999998","-75.600962999999993",5127948
50748,"Agnews Power Plant","CA","37.405799999999999","-121.9272",3086265
50762,"Ormesa IH","CA","32.784199999999998","-115.2475",97425.5743685168
50765,"Stillwater Facility","NV","39.547536999999998","-118.55561299999999",395431.357309577
50770,"Viking Energy of McBain","MI","44.204000000000001","-85.220600000000005",973966.00125798
50772,"Viking Energy of Lincoln","MI","44.68","-83.416700000000006",934976.849905934
50774,"Telogia Power","FL","30.334900000000001","-84.818200000000004",577567.895724466
50776,"Panther Creek Energy Facility","PA","40.855600000000003","-75.878100000000003",579637139.026
50799,"Parlin Power Plant","NJ","40.460717000000002","-74.327161000000004",664198.328115003
50801,"Uncasville Mill","CT","41.433599999999998","-72.098299999999995",184536.239518532
50803,"Seminole Mill","FL","30.4178","-81.597800000000007",4559040.5398064
50804,"Port Wentworth Mill","GA","32.156100000000002","-81.158600000000007",203407.038278056
50806,"Florence Mill","SC","34.149700000000003","-79.560599999999994",66450843.6095682
50807,"Stone Container Panama City Mill","FL","30.141984000000001","-85.621103000000005",1618272.36192411
50810,"Stone Container Hodge","LA","32.275199999999998","-92.727699999999999",4034845.31536161
50811,"RockTenn Coshocton Mill","OH","40.279710000000001","-81.862339000000006",311060.108659243
50813,"Hopewell Mill","VA","37.291400000000003","-77.281599999999997",827024.121529183
50815,"Optim Energy Altura Cogen LLC","TX","29.816099999999999","-95.107730000000004",812219982
50837,"Southeast Resource Recovery","CA","33.759236000000001","-118.23992200000001",495329.429337872
50846,"Noranda Alumina LLC","LA","30.053999999999998","-90.669300000000007",10408872.7096699
50849,"PE Berkeley","CA","37.870331","-122.26336999999999",138532.62530071
50850,"OLS Energy Chino","CA","33.989626000000001","-117.68091099999999",1028388.51896385
50851,"OLS Energy Camarillo","CA","34.161951000000002","-119.047916",722830.747325704
50852,"Elmwood Energy Holdings LLC","NJ","40.905337000000003","-74.130448000000001",32936103.62
50858,"Hillsborough County Resource Recovery","FL","27.954901","-82.340468999999999",6623659.0693228
50859,"Lancaster County Resource Recovery","PA","40.071100000000001","-76.643600000000006",4941641.09062232
50860,"Kent County Waste to Energy Facility","MI","42.949575000000003","-85.693208999999996",2576373.57493058
50873,"Wheelabrator Concord Facility","NH","43.2866","-71.576899999999995",1186188.5842856
50875,"McKay Bay Facility","FL","27.949528000000001","-82.421182000000002",3298551.30424029
50876,"Wheelabrator Norwalk Energy","CA","33.924897999999999","-118.067853",99777.973107052
50877,"Wheelabrator North Andover","MA","42.726199999999999","-71.121899999999997",2836447.80902953
50878,"Wheelabrator Millbury Facility","MA","42.221400000000003","-71.766900000000007",3769097.13113855
50880,"Wheelabrator Saugus","MA","42.447000000000003","-70.980400000000003",2863378.96420461
50881,"Wheelabrator Shasta","CA","40.428328999999998","-122.279248",6749503.67377681
50882,"Wheelabrator Westchester","NY","41.277129000000002","-73.942344000000006",6827048.01252217
50883,"Wheelabrator Bridgeport","CT","41.162500000000001","-73.208299999999994",8445551.71691734
50884,"Pinellas County Resource Recovery","FL","27.8733","-82.674099999999996",6236886.69881591
50885,"Wheelabrator Gloucester LP","NJ","39.8733","-75.138099999999994",1007412.55071464
50886,"Wheelabrator Spokane","WA","47.626327000000003","-117.50424",1554056.45477936
50887,"Wheelabrator South Broward","FL","26.0687","-80.198599999999999",5660829.46525879
50888,"Northampton Generating Company LP","PA","40.691699999999997","-75.479200000000006",283575530.681674
50900,"Covington Facility","VA","37.799722000000003","-79.994699999999995",6311593.79165376
50903,"Sagamore Plant Cogeneration","IN","40.443899999999999","-86.86",126895.062048929
50906,"Ford Utilities Center","NM","35.084077999999998","-106.625191",20890.1541491349
50907,"Oswego County Energy Recovery","NY","43.348807999999998","-76.425168999999997",564.62317013235
50920,"Erie Coke","PA","42.143918999999997","-80.069580999999999",19829.9395588592
50931,"Yellowstone Energy LP","MT","45.811700000000002","-108.4278",385.054232305294
50932,"Des Moines Wastewater Reclamation Fac","IA","41.6008","-93.608900000000006",41813.2650135231
50933,"Rhinelander Mill","WI","45.639400000000002","-89.420500000000004",6307628.79241409
50936,"Winnebago County Landfill Gas","WI","44.061100000000003","-88.563100000000006",116890.668202798
50949,"Hardee Power Station","FL","27.636399999999998","-81.9636",206274124
50951,"Sunnyside Cogen Associates","UT","39.547199999999997","-110.3917",204331078.948
50955,"Rousselot Inc","MA","42.521746999999998","-70.938657000000006",342073.564754797
50956,"Bowater Newsprint Calhoun Operation","TN","35.296399999999998","-84.756900000000002",834564.701466484
50960,"Union County Resource Recovery","NJ","40.601264","-74.266372000000004",5118775.39113377
50964,"Amedee Geothermal Venture I","CA","40.300832999999997","-120.105",4374.97058044724
50969,"MU Combined Heat and Power Plant","MO","38.946100000000001","-92.332800000000006",209460.235313217
50973,"Motiva Enterprises Port Arthur Refinery","TX","29.888462000000001","-93.950984000000005",51330761.1836879
50974,"Scrubgrass Generating Company LP","PA","41.269100000000002","-79.813400000000001",491664485.026
50976,"Indiantown Cogeneration LP","FL","27.038900000000002","-80.512500000000003",326019927.207
50978,"Carr Street Generating Station","NY","43.061320000000002","-76.082390000000004",38919426
51008,"Enterprise Sugar Factory","LA","29.903611000000001","-91.725555999999997",124.319977511581
51026,"Ryegate Power Station","VT","44.213099999999997","-72.057199999999995",830486.570412227
51030,"Ocean State Power","RI","42.009721999999996","-71.668908999999999",341921510
51038,"MacArthur Waste to Energy Facility","NY","40.786900000000003","-73.106399999999994",1426510.96473822
52006,"LaO Energy Systems","LA","30.3186","-91.232500000000002",2442264938.64
52007,"Mecklenburg Power Station","VA","36.6","-78.53",334659197.056
52010,"Lee County Solid Waste Energy","FL","26.631549","-81.760655999999997",6897539.31396994
52015,"Terra-Gen Dixie Valley","NV","39.966299999999997","-117.8557",1399313.54111558
52024,"Rhode Island Hospital","RI","41.810299999999998","-71.41",1516398.61944253
52028,"Puna Geothermal Venture I","HI","19.478975999999999","-154.888362",728227.480072988
52031,"Alliance Refinery","LA","29.683299999999999","-89.974999999999994",26339509.98
52056,"Nassau Energy Corp","NY","40.726399999999998","-73.589200000000005",1385932.83318797
52061,"Hartford Hospital Cogeneration","CT","41.763100000000001","-72.673299999999998",56741.1141832704
52063,"Martinez Sulfuric Acid Regeneration Plt","CA","38.031399999999998","-122.1139",6997.73043347561
52064,"Dominguez Plant","CA","33.8431","-118.2347",2295.12898470448
52069,"Point Comfort Operations","TX","28.652709000000002","-96.559996999999996",31851971.5688892
52071,"Sandow No 5","TX","30.568100000000001","-97.061400000000006",3082954564.768
52073,"UCLA So Campus Cogen Project","CA","34.069200000000002","-118.4439",1101785.37498172
52088,"Texas City Power Plant","TX","29.378696999999999","-94.943828999999994",278598516
52089,"Celanese Acetate LLC","VA","37.343899999999998","-80.765000000000001",3963924.83234718
52099,"Plant No 2 Orange County","CA","33.643300000000004","-117.9556",178011.821750198
52106,"Philadelphia Refinery","PA","39.905799999999999","-75.212199999999996",5424037.42490252
52109,"Richmond Cogen","CA","37.941800000000001","-122.3909",3507543.26949525
52118,"Multitrade of Pittsylvania LP","VA","37.104140999999998","-79.276957999999993",5660091.61015299
52120,"Dow Chemical Texas Operation","TX","28.991288999999998","-95.407481000000004",268755669
52127,"Elk Basin Gasoline Plant","WY","44.980600000000003","-108.8428",196406.91254495
52130,"Whiting Refinery","IN","41.670299999999997","-87.4803",36794452.8514633
52133,"Tesoro Mandan Cogeneration Plant","ND","46.849200000000003","-100.88079999999999",1213795.90147072
52140,"International Paper Prattville Mill","AL","32.418700000000001","-86.471800000000002",4035006.15384168
52148,"Elkton","VA","38.383600000000001","-78.652799999999999",294683.759227397
52151,"International Paper Eastover Facility","SC","33.8872","-80.639700000000005",102790559.454825
52152,"International Paper Franklin Mill","VA","36.680300000000003","-76.912800000000004",3073042.69022787
52158,"Aidlin Geothermal Power Plant","CA","38.8339","-122.881",400753.042835302
52168,"Riverbay","NY","40.869971999999997","-73.824437000000003",2723644.3384721
52174,"Soda Lake Geothermal No I II","NV","39.557000000000002","-118.8383",195947.043007021
52175,"CITGO Refinery Powerhouse","LA","30.182600000000001","-93.323400000000007",16789791.4988149
52176,"C R Wing Cogen Plant","TX","32.273178000000001","-101.422386",2396948.85257799
52193,"Delaware City Plant","DE","39.5871","-75.634299999999996",660622950
54004,"Dublin Mill","GA","32.503599999999999","-82.844300000000004",575970.529090449
54015,"MM West Covina","CA","34.033206","-117.90612900000001",145425.137095717
54033,"Wheelabrator North Broward","FL","26.287800000000001","-80.158100000000005",3055240.02643129
54034,"Rensselaer Cogen","NY","42.625324999999997","-73.749955",12921496
54035,"Roanoke Valley Energy Facililty I","NC","36.436399999999999","-77.616699999999994",288826551.974
54038,"Geo East Mesa II","CA","32.775700000000001","-115.2637",206309.268408054
54041,"Lockport Energy Associates LP","NY","43.161946999999998","-78.744971000000007",875041.240322767
54056,"Pawtucket Power Associates","RI","41.861530999999999","-71.406856000000005",195538.42
54076,"Indeck Olean Energy Center","NY","42.085943999999998","-78.454250000000002",2999211.99669755
54081,"Spruance Genco LLC","VA","37.455599999999997","-77.430800000000005",965296336
54085,"Androscoggin Mill","ME","44.506273","-70.239474000000001",726673.33803933
54087,"International Paper Georgetown Mill","SC","33.360185000000001","-79.302572999999995",904115.58356631
54091,"Mansfield Mill","LA","32.157499999999999","-93.556200000000004",497396116.638223
54096,"International Paper Riverdale Mill","AL","32.426015999999997","-86.870912000000004",11914432.6375544
54097,"International Paper Texarkana Mill","TX","33.255299999999998","-94.069599999999994",3836750.58045615
54098,"Kaukauna Paper Mill","WI","44.282600000000002","-88.253399999999999",836525.0186103
54100,"International Paper Vicksburg Mill","MS","32.529200000000003","-90.774199999999993",791886.136173405
54101,"Georgia-Pacific Cedar Springs","GA","31.166","-85.095100000000002",246573574.263625
54104,"Ashdown","AR","33.6417","-94.1083",1622053473.19439
54111,"Second Imperial Geothermal","CA","32.714399999999998","-115.5356",648904.242991437
54114,"Kennedy International Airport Cogen","NY","40.6417","-73.777799999999999",5377855.65536632
54131,"Fortistar North Tonawanda","NY","43.048299999999998","-78.853899999999996",183554.559342351
54201,"Iowa State University","IA","42.027500000000003","-93.639399999999995",3372008.97032304
54207,"ArcelorMittal Warren","OH","41.2119","-80.817599999999999",2134565.37508829
54216,"U S Alliance Coosa Pines","AL","33.328107000000003","-86.356825000000001",3356802.44988994
54224,"Franklin Heating Station","MN","44.020575999999998","-92.465598999999997",3603769.44519046
54225,"Gillette SBMC","MA","42.343600000000002","-71.055899999999994",40641.5592938996
54236,"Pfizer Groton Plant","CT","41.331499999999998","-72.078599999999994",2059424.19742358
54238,"Stockton Biomass","CA","37.943632999999998","-121.330433",379210.427651712
54250,"Newman (PA)","PA","40.013992999999999","-75.05283",243476.317296449
54262,"Saint Marys Hospital Power Plant","MN","44.097850000000001","-92.479815000000002",342555.137782024
54268,"March Point Cogeneration","WA","48.470799999999997","-122.56",228.535145014972
54271,"Saguaro Power","NV","36.041699999999999","-115.0117",8086799.35283371
54276,"Univ of NC Chapel Hill Cogen Facility","NC","35.9069","-79.061700000000002",16214.8434092616
54281,"Interstate Paper LLC Riceboro","GA","31.741629","-81.407855999999995",269260.873567177
54286,"Rolls Royce","IN","39.739800000000002","-86.211799999999997",25102.8477319396
54304,"Birchwood Power","VA","38.2667","-77.314700000000002",312193167.264
54318,"General Chemical","WY","41.593299999999999","-109.7542",2039998.76899812
54321,"Goodyear Beaumont Chemical Plant","TX","29.972799999999999","-94.214200000000005",13278372.7130529
54324,"Ocean State Power II","RI","42.009900000000002","-71.670100000000005",319642092
54333,"Bucknell University","PA","40.955015000000003","-76.878843000000003",48124.1808335981
54335,"Morton Salt Rittman","OH","40.969200000000001","-81.775599999999997",3248.96871108913
54338,"Rio Grande Valley Sugar Growers","TX","26.269683000000001","-97.867012000000003",8725.17340589805
54349,"Nevada Cogen Associates 2 Black Mountain","NV","36.225299999999997","-114.8783",3723611.07627272
54350,"Nevada Cogen Assoc#1 GarnetVly","NV","36.343229000000001","-114.920686",3621280.73470759
54358,"International Paper Augusta Mill","GA","33.328259000000003","-81.953078000000005",6164791.19804485
54365,"Orange Cogeneration Facility","FL","27.870819999999998","-81.825061000000005",1373915.20263917
54374,"Sinclair Oil Refinery","WY","41.779519999999998","-107.10972",503367.701490893
54407,"Waupun Correctional Central Heating Plt","WI","43.6233","-88.729699999999994",19083.803724151
54408,"UW Madison Charter Street Plant","WI","43.07","-89.400599999999997",4678282.18759858
54410,"Western Power & Steam Inc","CA","35.440539000000001","-119.012861",606226.775998907
54415,"Cadillac Renewable Energy","MI","44.261690000000002","-85.435224000000005",1141126.39334972
54423,"Quantum Lake Power LP","FL","28.915800000000001","-81.676000000000002",952111.969274573
54424,"Quantum Pasco Power LP","FL","28.374621999999999","-82.188886999999994",1103055.11316419
54426,"Mulberry Cogeneration Facility","FL","27.8489","-81.877499999999998",2524017.53458288
54427,"Gaylord Container Bogalusa","LA","30.781099999999999","-89.857500000000002",1049062.93907747
54429,"Alabama Pine Pulp","AL","31.5825","-87.488900000000001",123541.190994213
54464,"Riverwood International Macon Mill","GA","32.7714","-83.628100000000003",821189.014561963
54472,"Simplot Phosphates","WY","41.541699999999999","-109.1328",349338.665601057
54476,"Sumas Power Plant","WA","48.990499999999997","-122.27330000000001",2611956.44476518
54512,"Domino Sugar Arabi Plant","LA","29.9468","-90.001800000000003",5790147.3895039
54518,"Formosa Plastics","LA","30.499199999999998","-91.187200000000004",7382234.92488224
54520,"Village Creek Water Reclamation Facility","TX","32.775092999999998","-97.142089999999996",111764.758908747
54529,"Wheelabrator Ridge Energy","FL","28.0274","-81.847499999999997",2267188.82882605
54537,"Ferndale Generating Station","WA","48.828812999999997","-122.686667",8863046.45992199
54547,"Sithe Independence Station","NY","43.494999999999997","-76.451099999999997",7785037405.6
54550,"ExxonMobil Mobile Bay Onshore","AL","30.432030000000001","-88.182410000000004",49574.848897148
54556,"Ingredion Incorporated","IL","41.777500000000003","-87.823300000000003",6237680.18541576
54561,"Jefferson Smurfit Santa Clara Mill","CA","37.368153","-121.943607",340250.349064386
54562,"Longview Fibre","WA","46.103887","-122.918429",3673154.75711177
54569,"Bayville Central Facility","NJ","39.909424000000001","-74.178040999999993",103273.217492469
54574,"Saranac Facility","NY","44.713200000000001","-73.455699999999993",138952730
54586,"L'Energia Energy Center","MA","42.632123999999997","-71.313235000000006",19896007.012
54587,"Lincoln Paper & Tissue","ME","45.366900000000001","-68.510599999999997",49195.322818111
54592,"Massena Energy Facility","NY","44.950299999999999","-74.892799999999994",520625
54593,"Batavia Power Plant","NY","42.982799999999997","-78.159199999999998",60589.3004739005
54618,"Ingredion Winston Salem","NC","36.033760999999998","-80.227404000000007",34889.9933096719
54620,"Pinetree Power Fitchburg","MA","42.5428","-71.852800000000002",1004969.85285531
54623,"Central District Wastewater Treat Plant","FL","25.747855000000001","-80.150711999999999",51695.0812507247
54624,"South District Wastewater Treatment Plt","FL","25.566400000000002","-80.332499999999996",16293.198626155
54625,"Covanta Plymouth Renewable Energy","PA","40.096699999999998","-75.310299999999998",3639930.33795032
54626,"Mt Poso Cogeneration","CA","35.576323000000002","-119.00624500000001",149524.125194944
54627,"Okeelanta Cogeneration","FL","26.576899999999998","-80.746899999999997",114834466.379119
54638,"Johnsonburg Mill","PA","41.491466000000003","-78.675758999999999",347148.183723134
54640,"NAEA Lakewood LLC","NJ","40.061300000000003","-74.168599999999998",384957746.052
54656,"International Paper Riegelwood Mill","NC","34.353299999999997","-78.213700000000003",5680052.38968446
54658,"Quantum Auburndale Power LP","FL","28.054200000000002","-81.805800000000005",6518.35636984283
54665,"Steamboat II","NV","39.395099999999999","-119.7471",212953.486023999
54666,"Steamboat III","NV","39.395099999999999","-119.7471",218329.679379906
54676,"Oyster Creek Unit VIII","TX","28.9802","-95.341999999999999",1482599218.002
54689,"Heber Geothermal","CA","32.714599999999997","-115.518",760275.215387202
54690,"Amalgamated Sugar LLC Nampa","ID","43.605800000000002","-116.5753",190.799359042568
54694,"Yuma Cogeneration Associates","AZ","32.728822000000001","-114.654053",349085.470650017
54746,"Wheelabrator Falls","PA","40.162633","-74.768163999999999",3977228.12385035
54749,"Goal Line LP","CA","33.118499999999997","-117.09950000000001",648085.618711271
54751,"Genesee Power Station LP","MI","43.08511","-83.669386000000003",861567.74934586
54752,"Weyerhaeuser Pine Hill Operations","AL","31.969799999999999","-87.480599999999995",3009403.50578261
54758,"Wheelabrator Lisbon","CT","41.584429","-72.041629",1280834.03092917
54761,"Hermiston Generating Plant","OR","45.804200000000002","-119.37",32390733.7491323
54763,"Rock-Tenn Mill","AL","32.454099999999997","-87.975899999999996",435099.993182956
54775,"University of Iowa Main Power Plant","IA","41.657200000000003","-91.54",904767.968944193
54779,"Oklahoma State University","OK","36.126100000000001","-97.07",723.144884982082
54780,"University of Illinois Abbott Power Plt","IL","40.105168999999997","-88.241528000000002",7156569.70222873
54785,"Grays Ferry Cogeneration","PA","39.942219000000001","-75.188068999999999",7165979.81352716
54789,"Georgia-Pacific Brewton Mill","AL","31.077000000000002","-87.111599999999996",8196952.97859327
54795,"Domino Sugar Baltimore","MD","39.2744","-76.595600000000005",4752603.13220888
54802,"Mead Coated Board","AL","32.176099999999998","-85.027199999999993",4313180.89937822
54805,"Milford Power LP","MA","42.129361000000003","-71.511495999999994",109335415
54808,"New York University Central Plant","NY","40.789900000000003","-73.923299999999998",173522.160980247
54809,"University of Washington Power Plant","WA","47.6539","-122.3036",235954.035877632
54817,"Johnson County","TX","32.3994","-97.407799999999995",83962388.813
54832,"Brandywine Power Facility","MD","38.668100000000003","-76.867800000000003",13880722.4806312
54842,"Outagamie County Co-Generation Facility","WI","44.286900000000003","-88.3339",102886.891210606
54851,"MMSD Jones Island Wastewater","WI","43.0214","-87.901399999999995",90580.7968994538
54867,"Neenah Paper Munising Mill","MI","46.409399999999998","-86.644300000000001",45603.5795460283
54912,"Martinez Refining","CA","38.0169","-122.1117",2179703.0295891
54914,"Brooklyn Navy Yard Cogeneration","NY","40.699356999999999","-73.976392000000004",15080715.7624888
54915,"Michigan Power LP","MI","43.9375","-86.424999999999997",6011613.06289812
54945,"CT Resource Rec Authority Facility","CT","41.750520999999999","-72.652981999999994",8590542.63792419
54950,"Univ of Oregon Central Power Station","OR","44.048333","-123.07388899999999",104002.53557723
54951,"Monterey Regional Water Cogen Facility","CA","36.705599999999997","-121.7714",25112.8996471178
54965,"Cargill Salt","MI","42.818300000000001","-82.485600000000005",29065.7437251997
54974,"Sauder Power Plant","OH","41.515211000000001","-84.293548999999999",3649.10155090057
54995,"Indiana Harbor E 5 AC Station","IN","41.684399999999997","-87.421400000000006",32796756.8270696
54996,"Salton Sea Power Gen Co - Unit 4","CA","33.156999999999996","-115.6386",847697.168500624
55010,"LSP-Cottage Grove LP","MN","44.7956","-92.911900000000003",42904498
55011,"LSP-Whitewater LP","WI","42.855463","-88.729920000000007",195921090.395
55026,"Dighton Power Plant","MA","41.831200000000003","-71.123900000000006",187711530
55027,"Papillion Creek Wastewater","NE","41.077199999999998","-95.87",24604.7881699672
55033,"Missouri River Wastewater Treatment","NE","41.203299999999999","-95.929199999999994",33170.1919496883
55035,"Davenport Water Pollution Control Plant","IA","41.492800000000003","-90.627499999999998",28826.9877309872
55040,"Mid-Georgia Cogeneration Facility","GA","32.485599999999998","-83.603899999999996",100435995.86
55041,"Berkshire Power","MA","42.047600000000003","-72.647800000000004",243760313.5
55043,"Cherokee County Cogen","SC","35.072699999999998","-81.613",2237340.02510115
55044,"Boise Cascade Pulp & Paper Mill","AL","31.4894","-87.898899999999998",3392345.06418074
55047,"Pasadena Cogeneration","TX","29.72475","-95.176479",3478660479
55048,"Tiverton Power Plant","RI","41.642200000000003","-71.170599999999993",440676159
55062,"Tenaska Frontier Generation Station","TX","30.592400000000001","-95.9178",932738898
55063,"Batesville Generation Facility","MS","34.335599999999999","-89.927499999999995",793097862
55065,"Mustang Station","TX","32.972799999999999","-102.74169999999999",458735138
55066,"Heat Recovery Coke Facility","IN","41.678899999999999","-87.42",124284303
55068,"Maine Independence Station","ME","44.824199999999998","-68.709400000000002",274181542
55075,"Pine Bluff Energy Center","AR","34.2181","-91.902500000000003",3746778.72843059
55076,"Red Hills Generating Facility","MS","33.376100000000001","-89.218299999999999",1818384309.036
55079,"Millennium Power","MA","42.112290999999999","-72.015112999999999",204453271
55086,"Gregory Power Facility","TX","27.889289999999999","-97.258416999999994",573332242
55087,"Zeeland Generating Station","MI","42.820599999999999","-85.997500000000002",396369826
55088,"Dearborn Industrial Generation","MI","42.302599999999998","-83.153999999999996",1101268369.5
55089,"Taft Cogeneration Facility","LA","29.988800000000001","-90.459900000000005",112312595.11482
55091,"Midlothian Energy Facility","TX","32.430199999999999","-97.053700000000006",6787563120
55094,"MM San Diego-Miramar","CA","32.806699999999999","-117.1683",155669.5788751
55096,"Portside Energy","IN","41.631700000000002","-87.172799999999995",716371.291766432
55097,"Lamar Power Project","TX","33.630800000000001","-95.59",2538391448
55098,"Frontera Energy Center","TX","26.207999999999998","-98.399199999999993",647263914
55100,"Rumford Power, Inc","ME","44.530299999999997","-70.521900000000002",122579282
55103,"Klamath Cogeneration Plant","OR","42.173889000000003","-121.81055600000001",850294746
55104,"Sabine Cogen","TX","30.0444","-93.771388999999999",1887299.77231178
55107,"Entergy Rhode Island State Energy LP","RI","41.801699999999997","-71.518600000000006",360599546
55117,"RS Cogen","LA","30.221","-93.299199999999999",1009916238.52
55120,"SRW Cogen LP","TX","30.054478","-93.757435000000001",934257814
55123,"Magic Valley Generating Station","TX","26.340299999999999","-98.19",871968096
55124,"Griffith Energy LLC","AZ","35.054029","-114.13327200000001",610941420
55126,"Milford Power Project","CT","41.224355000000003","-73.099727999999999",1259737300
55129,"Desert Basin","AZ","32.904200000000003","-111.7889",379771072
55131,"Kendall County Generation Facility","IL","41.479700000000001","-88.258099999999999",2513190988
55132,"Tenaska Gateway Generating Station","TX","32.017825999999999","-94.619743",1332383334
55137,"Rio Nogales Power Project","TX","29.593056000000001","-97.973214999999996",1061481474
55139,"Wolf Hollow I LP","TX","32.334220000000002","-97.731685999999996",833586370
55144,"Hays Energy Project","TX","29.7806","-97.989400000000003",2459071350
55146,"Green Country Energy LLC","OK","35.9833","-95.934600000000003",1124010675
55149,"Lake Road Generating Plant","CT","41.872042999999998","-71.895798999999997",2709842520
55151,"La Paloma Generating LLC","CA","35.2956","-119.5919",5377579680
55153,"Guadalupe Generating Station","TX","29.624400000000001","-98.141900000000007",2153985836
55154,"Lost Pines 1 Power Project","TX","30.1478","-97.2714",799832150
55168,"Bastrop Energy Center","TX","30.145800000000001","-97.55",743895024
55170,"Granite Ridge","NH","42.904200000000003","-71.426100000000005",811663284
55172,"Bosque County Peaking","TX","31.859400000000001","-97.358599999999996",1294193076
55173,"Acadia Energy Center","LA","30.428611","-92.413055999999997",2193745244
55176,"Eastman Cogeneration Facility","TX","32.448099999999997","-94.690299999999993",812361641.98
55177,"South Point Energy Center","AZ","34.867800000000003","-114.5317",219681634
55178,"Dogwood Energy Facility","MO","38.793100000000003","-94.300600000000003",267178378
55179,"Rathdrum Power LLC","ID","47.785800000000002","-116.9203",135127907
55182,"Sunrise Power LLC","CA","35.209699999999998","-119.58499999999999",733934884
55187,"Channelview Cogeneration Plant","TX","29.836952","-95.121744000000007",5895800736
55188,"Cordova Energy","IL","41.712215999999998","-90.279679000000002",11603468
55193,"Ontelaunee Energy Center","PA","40.421900000000001","-75.935599999999994",596258614
55197,"Caledonia","MS","33.6464","-88.271699999999996",910458870
55200,"Arapahoe Combustion Turbine Project","CO","39.669199999999996","-105.0018",88862774
55206,"Corpus Christi Energy Center","TX","27.8139","-97.428299999999993",856448953.332
55211,"ANP Bellingham Energy Project","MA","42.110576999999999","-71.453468000000001",916529990
