"Plant.Id","total.gen","Plant.Name","State","Latitude","Longitude"
57949,1102,"MSC Sebewaing","MI","43.741110999999997","-83.447221999999996"
57950,2327,"MSC Croswell","MI","43.266388999999997","-82.619167000000004"
57951,1295,"Shore Point Solar","NJ","40.244999999999997","-74.243333000000007"
57952,23700.32,"Woodall Gas Plant","TX","35.690832999999998","-100.240278"
57953,124405,"Roquette America","IA","40.389167","-91.394166999999996"
57956,395687,"Minco Wind II, LLC","OK","35.325277999999997","-98.071388999999996"
57959,961,"Desert Green Solar Farm LLC","CA","33.27055","-116.34805"
57962,280834,"Brookfield Tehachapi 1","CA","35.008333","-118.241389"
57963,26447,"Musselshell Wind Project","MT","46.275278","-109.482778"
57964,339870,"Shady Oaks Wind Farm","IL","41.666944000000001","-89.059721999999994"
57965,31140,"Musselshell Wind Project Two LLC","MT","46.275278","-109.482778"
57966,12109,"Southeast Steam Plant","MN","44.980832999999997","-93.249722000000006"
57967,5595,"Western Sugar Coop - Torrington","WY","42.046900000000001","-104.1863"
57968,12038,"Cashton Greens Wind Farm","WI","43.733888999999998","-90.805000000000007"
57969,18992,"Darrington","WA","48.269736999999999","-121.599979"
57970,5752,"Butte College Main Campus Solar","CA","39.648055999999997","-121.644167"
57971,11115,"SF Southeast Cogen Plant","CA","37.739722","-122.3925"
57973,712566,"Spinning Spur Wind LLC","TX","35.237499999999997","-102.203056"
57974,471302,"Bobcat Bluff Wind Project LLC","TX","33.493056000000003","-98.581943999999993"
57975,403229,"Spearville 3 LLC","KS","37.851111000000003","-99.838055999999995"
57976,248206,"Pocahontas Prairie Wind Farm","IA","42.568055999999999","-94.658056000000002"
57977,36212,"High Sierra Cogeneration Plant","CA","40.404167000000001","-120.481944"
57978,1316266,"Lodi Energy Center","CA","38.088056000000002","-121.3875"
57979,179030,"Kingdom Community Wind","VT","44.748333000000002","-72.425278000000006"
57980,96637,"Busch Ranch Wind Energy Farm","CO","37.801110999999999","-104.491944"
57981,537550,"Senate Wind LLC","TX","33.205801000000001","-98.365069000000005"
57983,74982,"Stephens Ranch Wind Energy LLC","TX","32.926389","-101.647778"
57984,269422,"Lake Winds Energy Park","MI","43.871943999999999","-86.334721999999999"
57985,32897,"SunE EPE2 LLC","NM","32.251666999999998","-106.91333299999999"
57986,27118,"SunE EPE1 LLC","NM","32.034382999999998","-106.340986"
57987,1097176,"Canadian Hills Wind","OK","35.629722000000001","-98.024721999999997"
57988,32000,"Lincoln Landfill","CA","38.838056000000002","-121.341944"
57989,4585,"Groveland Solar","MA","42.751111000000002","-71.037222"
57990,4240,"Shrewsbury Solar","MA","42.266111000000002","-71.695832999999993"
57991,211196,"Highland North Wind Farm","PA","40.319561","-78.680633"
57992,1536.48,"Boston Scientific Solar","MA","42.293332999999997","-71.033889000000002"
57993,547415,"Desert Sunlight 300, LLC","CA","33.823056000000001","-115.393889"
57994,36854,"Apple Data Center PV","NC","35.588135000000001","-81.251980000000003"
57995,562316.04,"NaturEner Rim Rock Energy","MT","48.820278000000002","-112.10333300000001"
57996,79754,"Auwahi Wind Energy","HI","20.596","-156.31800000000001"
57997,80654,"Foothills Solar Plant","AZ","32.648560000000003","-114.428741"
57998,445438,"Twin Ridges Wind Farm","PA","39.760556000000001","-78.874722000000006"
57999,101858,"Patton Wind Farm","PA","40.630670000000002","-78.696078"
58000,355227,"Anacacho Wind Farm, LLC","TX","29.234722000000001","-100.20916699999999"
58001,1377424,"Panda Temple Power Station","TX","31.055833","-97.317222000000001"
58002,53529,"Alpaugh North","CA","35.902500000000003","-119.442778"
58003,133097.58,"Alpaugh 50","CA","35.898333000000001","-119.435278"
58004,236526,"Granite Reliable Power","NH","44.704444000000002","-71.292500000000004"
58005,1124930,"Panda Sherman Power Station","TX","33.582572999999996","-96.617892999999995"
58006,2235,"Salt Palace Solar Gen Plant","UT","40.767221999999997","-111.895"
58007,225238.85,"Brea Expansion Plant","CA","33.932022000000003","-117.840233"
58008,790858,"California Ridge Wind Energy LLC","IL","40.211666999999998","-87.878332999999998"
58009,20750,"SunE CPS3 LLC","TX","29.221944000000001","-98.669167000000002"
58010,9,"WSMR I","NM","32.395833000000003","-106.47722"
58011,1320.66,"IKEA Savannah 490","GA","32.177534999999999","-81.173775000000006"
58012,1713.69,"IKEA Tampa 042","FL","27.953889","-82.432500000000005"
58013,2264.13,"IKEA Round Rock 027","TX","30.557044000000001","-97.690286"
58014,2091.87,"IKEA Perryville 460","MD","39.560833000000002","-76.055278000000001"
58015,1475.1,"IKEA College Park 411","MD","39.021000000000001","-76.926000000000002"
58016,1713.69,"IKEA Westhampton 061","NJ","40.013888999999999","-74.853611000000001"
58017,224986,"Copper Mountain Solar 2","NV","35.786389","-114.962778"
58018,390395,"Shooting Star Wind Project LLC","KS","37.518889000000001","-99.446388999999996"
58019,97746,"High Mesa Energy LLC","ID","42.88","-115.03666699999999"
58020,205370,"Beebe Renewable Energy LLC","MI","43.256943999999997","-84.499722000000006"
58021,285595,"Whitetail Wind Energy LLC","TX","27.488056","-99.005278000000004"
58022,183467,"Neal Hot Springs Geothermal Project","OR","44.023055999999997","-117.46805999999999"
58023,100885.999,"Evergreen Community Power","PA","40.325555999999999","-75.922777999999994"
58024,11460,"St Joseph Landfill Generating Station","MO","39.674444000000001","-94.776111"
58025,5359,"Mt Wachusett Community College","MA","42.588583","-71.984194000000002"
58026,63185,"Spruce Mountain WInd","ME","44.415587000000002","-70.559814000000003"
58027,19390,"SunE CPS2 LLC","TX","29.245000000000001","-98.418333000000004"
58028,3079.89,"IKEA Tejon 345","CA","34.975278000000003","-118.946944"
58029,6359,"Constellation New Energy Inc","NJ","39.928888999999998","-74.818055999999999"
58030,8660,"Reeves Station Rd East","NJ","39.928333000000002","-74.814443999999995"
58032,0,"Padelford Solar","MA","41.853332999999999","-71.064999999999998"
58034,3072,"Nickel 1 Solar Facility","CA","35.644722000000002","-119.7225"
58036,9042,"Riverside Renewable Energy LLC","NJ","39.903055999999999","-75.125833"
58037,7397,"Buckeye Union HS District 201","AZ","33.419167000000002","-112.576111"
58038,6590,"Buffalo Center Wind LLC","IA","43.385832999999998","-92.759444000000002"
58039,65016,"RET  Modesto Solar","CA","37.734166999999999","-120.99555599999999"
58040,2930,"United Stationers Supply Solar Electric","NJ","40.320556000000003","-74.501666999999998"
58041,883103,"Chisholm View Wind Project","OK","36.574722000000001","-97.673610999999994"
58042,22326,"Black Mountain Solar LLC","AZ","35.015555999999997","-114.159722"
58043,0,"Lilly Technical Center","IN","39.747500000000002","-86.183055999999993"
58044,18414,"Pioneer Grove Wind Farm","IA","41.850833000000002","-91.234166999999999"
58045,109376,"Community Wind South","MN","43.713611","-95.802778000000004"
58046,46,"Works 53","NC","35.755000000000003","-80.277777999999998"
58047,0,"PPG Monroeville Chemicals Center","PA","40.444443999999997","-79.718056000000004"
58048,93530,"BayWa r.e Mozart LLC","TX","32.969721999999997","-100.52416700000001"
58049,-64,"Jordache Enterprises Solar","NJ","40.556111000000001","-74.413611000000003"
58051,63.7,"PPG Industries, Inc. Works 6","PA","40.126389000000003","-77.164444000000003"
58052,2915,"Battle Creek Mill","MI","42.315832999999998","-85.186943999999997"
58053,49,"PPG Industries, Inc. Works 15","CA","36.69","-119.72"
58054,285335.004,"Burgess BioPower","NH","44.471944000000001","-71.175278000000006"
58055,10979,"Windy Ridge Generating Facility","IN","41.034722000000002","-87.260278"
58056,26573,"MillerCoors Irwindale Brewery","CA","34.121667000000002","-117.938333"
58057,1210,"MillerCoors Shenandoah Brewery","VA","38.356943999999999","-78.676666999999995"
58058,0,"Paramount Refinery","CA","33.9","-118.15138899999999"
58061,12392,"Decatur-Morgan Co LFG Recovery Project","AL","34.623610999999997","-87.101111000000003"
58062,52446,"Imperial Valley Solar Company 1 LLC","CA","33.245832999999998","-115.496667"
58063,0,"SABIC Innovative Plastics Mt. Vernon","IN","37.910277999999998","-87.926111000000006"
58064,1449,"Laredo Bus Facility Solar Canopies","GA","33.783332999999999","-84.267778000000007"
58065,2125,"Charlestown Wind Turbine","MA","42.391388999999997","-71.070832999999993"
58066,80810,"PCA, Filer City Mill","MI","44.213332999999999","-86.286666999999994"
58068,19245,"SunE CPS1 LLC","TX","29.245000000000001","-98.418333000000004"
58069,0,"PRSI FCC Generator","TX","29.723333","-95.210278000000002"
58070,1577,"Mercer Mall","NJ","40.290556000000002","-74.681944000000001"
58071,5696,"Windwalkers LLC","IA","43.384721999999996","-93.221389000000002"
58075,45028.06,"El Dorado Refinery","KS","37.792777999999998","-96.877222000000003"
58076,2592,"Edwards Air Force Base","CA","34.932499999999997","-117.907222"
58077,16830.52,"Cross Oil Refining & Marketing, Inc","AR","33.365000000000002","-92.719722000000004"
58078,630275,"Rocky Ridge Wind Project","OK","35.135556000000001","-99.003056000000001"
58080,421394,"Wolf Ridge Wind","TX","33.733006000000003","-97.428405999999995"
58081,7530,"Western Sugar Coop- Ft Morgan","CO","40.254167000000002","-103.791111"
58082,5147,"AMP Napoleon Solar Facility","OH","41.406666999999999","-84.110833"
58083,75765,"Fullerton Mill CHP","CA","33.861666999999997","-117.893056"
58084,226781,"Kimberly Clark-Unit 1,2,3","CT","41.558332999999998","-73.413611000000003"
58085,0,"PRC-Desoto Intl/PPG Aerospace","CA","34.989722","-118.15055599999999"
58086,1721.61,"Intel Folsom","CA","38.644167000000003","-121.163889"
58088,272979,"Stony Creek Wind Farm NY","NY","42.750278000000002","-78.248889000000005"
58089,4992,"Roeder Family Wind Farm LLC","IA","43.297221999999998","-93.283332999999999"
58090,4950,"Middlesex Apple Orchard Solar","NJ","40.426389","-74.492221999999998"
58091,8042,"Keystone Solar","PA","39.861111000000001","-76.221110999999993"
58093,1391,"BBB Corporate Headquarters","NJ","40.697221999999996","-74.305000000000007"
58094,2583,"Christmas Tree Shops DC Burlington NJ","NJ","40.104166999999997","-74.812777999999994"
58095,1920,"Harmon DC Totowa NJ","NJ","40.903888999999999","-74.247777999999997"
58096,2443,"Bed Bath & Beyond DC Port Reading NJ","NJ","40.568333000000003","-74.242500000000007"
58097,3520,"Green Meadows","MA","41.669443999999999","-70.531943999999996"
58100,28273,"Kern Oil & Refining Co","CA","35.295555999999998","-118.918333"
58101,2682,"Foundation Cemex River Plant","CA","34.561943999999997","-117.307222"
58102,3499.65,"Foundation Cemex BMQ","CA","34.623055999999998","-117.1125"
58103,83392,"Heritage Garden Wind Farm I LLC","MI","45.795555999999998","-86.533889000000002"
58104,1602,"Foundation Superior Farms","CA","38.42","-121.818056"
58105,1760,"Foundation Wal-Mart Red Bluff","CA","40.111111000000001","-122.193889"
58106,374436,"Meadow Creek Project Company","ID","43.524428999999998","-111.803921"
58108,407077.002,"International Paper Red River Mill","LA","31.903333","-93.173889000000003"
58109,26873.996,"Georgia-Pacific Toledo Mill","OR","44.611944000000001","-123.931944"
58111,300267,"Bishop Hill II Wind Farm","IL","41.232500000000002","-90.174166999999997"
58112,1538,"Foundation Cemex Madison","CA","38.692777999999997","-121.9325"
58113,8775.36,"Foundation RRM","CA","33.917222000000002","-116.815"
58114,14033,"Foundation NWNA","CA","33.914166999999999","-116.749167"
58116,15583,"Cellu Tissue","CT","41.776389000000002","-72.608610999999996"
58117,9104,"TNSG South Plant","AK","70.2","-148.466667"
58119,6860,"Depot Park Solar System","CA","38.524999999999999","-121.397222"
58121,193207,"Echo Wind Park","MI","43.8825","-83.161389"
58122,25080,"Delano Energy Center","CA","35.790556000000002","-119.276944"
58123,2744,"Wakefern Food Corp","NJ","40.51","-74.328333000000001"
58124,66586,"Rothschild Biomass Cogen Facility","WI","44.887777999999997","-89.629722000000001"
58125,706,"Quay County","NM","35.182777999999999","-103.731111"
58126,739245,"Limon Wind I","CO","39.380974999999999","-103.57323599999999"
58127,641947,"Limon Wind II","CO","39.341388999999999","-103.58111100000001"
58128,5387.58,"Kaiser Downey","CA","33.919167000000002","-118.12861100000001"
58129,7052,"Fair Oaks Generating Facility","IN","41.081111","-87.286944000000005"
58130,8732,"Blue Mountain Biogas","UT","38.173889000000003","-113.297222"
58131,10460,"Outback Solar At Christmas Valley","OR","43.236944000000001","-120.49"
58132,6975.54,"Kaiser Ontario","CA","34.032499999999999","-117.608889"
58134,3038,"Oberlin Spear Point Solar One","OH","41.318055999999999","-82.224166999999994"
58135,21738,"Washington White Post Solar LLC","NC","35.504443999999999","-76.848611000000005"
58136,26153,"Adkins Energy LLC","IL","42.362222000000003","-89.803611000000004"
58137,432799,"Ensign Wind LLC","KS","37.614472999999997","-100.278666"
58138,45088,"Otter Creek Ethanol Poet - Ashton","IA","43.274999999999999","-95.809721999999994"
58139,38890,"Central Energy Plant USU","UT","41.748610999999997","-111.811667"
58140,33437.6,"Summit Street Power Plant","OH","41.143056000000001","-81.340833000000003"
58141,108413,"Groton Wind LLC","NH","43.768099999999997","-71.818899999999999"
58142,13367,"Rock Creek Dairy","ID","42.500278000000002","-114.61499999999999"
58146,96682,"Twin Rivers Paper Co LLC","ME","47.36","-68.328610999999995"
58147,26611,"Prescott Solar Plant","AZ","34.649444000000003","-112.42749999999999"
58148,53069,"RE Kansas South LLC","CA","36.226111000000003","-119.83416699999999"
58149,57733,"TA-High Desert LLC","CA","34.708888999999999","-118.304722"
58150,4307,"Black Cap Solar Plant","OR","42.313333","-120.431944"
58151,219347.07,"Central Utility Plant - Texas A&M","TX","30.617778000000001","-96.343333000000001"
58152,31255,"Danbury Hospital Cogen Plant","CT","41.405278000000003","-73.447500000000005"
58153,25152,"Eastern Maine Medical Center","ME","44.808332999999998","-68.750833"
58154,455143,"North Sky River Energy LLC","CA","35.347777999999998","-118.18638900000001"
58155,208802,"Perrin Ranch Wind LLC","AZ","35.415556000000002","-112.271111"
58156,10485,"SUNY Old Westbury College","NY","40.788888999999998","-73.564999999999998"
58157,38683.6,"University of Rochester","NY","43.123888999999998","-77.628889000000001"
58158,11868,"Wesleyan University Cogen 1","CT","41.556389000000003","-72.653889000000007"
58159,116889.848,"UCONN Cogen Facility","CT","41.809167000000002","-72.254166999999995"
58160,3478,"Williams College - Campus CHP","MA","42.709721999999999","-73.202222000000006"
58161,74443.85,"Western Michigan University Power Plant","MI","42.28","-85.606388999999993"
58162,144766,"Cirrus Wind 1 LLC","TX","33.033056000000002","-101.6875"
58163,1,"Mercy Medical Center","NY","40.688333","-73.630832999999996"
58164,2653,"Slayton Solar","MN","43.980277999999998","-95.767222000000004"
58165,29019,"College of New Jersey","NJ","40.269444","-74.773332999999994"
58166,17008.88,"Smith College Central Heating Plant","MA","42.3125","-72.639443999999997"
58167,1609,"William Floyd School District","NY","40.776944","-72.850832999999994"
58168,9884.28,"Energy Center","CA","34.063056000000003","-117.163889"
58169,31334,"CSUF Trigeneration","CA","33.879443999999999","-117.8875"
58170,1255,"Crafton Hills College Solar Farm","CA","34.043056","-117.098889"
58171,9058,"Prairie Fire","AZ","32.116388999999998","-110.82"
58173,50357.3,"BMW Manufacturing Co","SC","34.894167000000003","-82.178332999999995"
58174,0,"Wilson Solar","MA","42.264167","-71.98"
58177,5891,"Kishwaukee CHP Plant","IL","42.221944000000001","-89.093333000000001"
58178,2018,"M. G. Emmett J. Bean Federal Center","IN","39.853056000000002","-86.014443999999997"
58179,34278,"MTSU Power Co-Gen Plant","TN","35.851388999999998","-86.364999999999995"
58180,56041,"UNH 7.9 MW Plant","NH","43.136667000000003","-70.936389000000005"
58181,73621,"Loyola University Health Plant","IL","41.855832999999997","-87.835555999999997"
58183,4006.1,"Prairie Horizon Agri Energy","KS","39.761111","-99.305833000000007"
58184,117520,"Rand Whitney CHP Plant","CT","41.452778000000002","-72.136111"
58185,10235.66,"Amherst College Co Gen","MA","42.371667000000002","-72.512221999999994"
58186,13965,"HVCC Cogen Plant","NY","42.696944000000002","-73.680000000000007"
58187,2584,"180 Raritan Solar","NJ","40.516111000000002","-74.34"
58190,0,"Thomas M Knott Cogen Facility","CA","35.184443999999999","-120.61833300000001"
58191,245838.878,"US Magnesium","UT","40.913333000000002","-112.733889"
58192,3926,"Arkalon Ethanol LLC","KS","37.110556000000003","-100.803611"
58193,4345,"Bonanza BioEnergy LLC","KS","37.958610999999998","-100.836111"
58194,11996.96,"West Campus Steam Plant","PA","40.792777999999998","-77.864722"
58195,55912.92,"East Campus Steam Plant","PA","40.809167000000002","-77.847499999999997"
58196,5060.49,"Cargill Salt Hersey","MI","43.834167000000001","-85.355833000000004"
58197,12804.9,"Poet Biorefining Lake Crystal","MN","44.093333000000001","-94.276667000000003"
58198,72693,"Parnassus Central Utility Plant","CA","37.760832999999998","-122.45611100000001"
58199,50419,"Arizona State University CHP","AZ","33.417222000000002","-111.92833299999999"
58201,12784.1,"Monroe Community College Plant","NY","43.103889000000002","-77.610277999999994"
58202,51388,"RE Victor Phelan Solar One LLC","CA","34.536110999999998","-117.47750000000001"
58203,462466,"Minco Wind III, LLC","OK","35.372359000000003","-98.182731000000004"
58204,4401,"Grassland 3&4 Solar Project","CA","38.500278000000002","-121.69416699999999"
58205,35040,"Grand Ave Plant","MO","39.111944000000001","-94.581111000000007"
58206,23405,"West Gates Solar Station","CA","36.142221999999997","-120.13249999999999"
58207,86141.02,"Central Utility Plant at White Oak","MD","39.039444000000003","-76.982500000000002"
58208,52674,"Cinnamon Bay Edgeboro Landfill","NJ","40.465277999999998","-74.393889000000001"
58209,255013,"NextEra-Blackwell Wind, LLC","OK","36.846666999999997","-97.417500000000004"
58210,1648,"NFM Solar Power LLC","MA","42.610833","-72.474166999999994"
58213,37559,"Saddle Mountain Solar I","AZ","33.378332999999998","-113.18083300000001"
58214,2668,"West Greenwich Solar","RI","41.649444000000003","-71.709999999999994"
58215,5730722.06,"Lee Combined Cycle Plant","NC","35.373610999999997","-78.089444"
58216,15940,"J.R. Simplot Company","CA","37.806944000000001","-121.2775"
58217,4617,"Grassland 1&2 Solar Project","CA","38.500278000000002","-121.69416699999999"
58218,136350,"Spion Kop Wind Farm","MT","47.333333000000003","-110.639167"
58219,4476,"GL Dairy Biogas","WI","43.124443999999997","-89.545000000000002"
58220,14721,"Haviland Plastic Products","OH","41.016111000000002","-84.587500000000006"
58222,30522.02,"E.B. Eddy Paper Inc","MI","42.988610999999999","-82.436667"
58223,27544,"Hoag Hospital Cogen Plant","CA","33.622777999999997","-117.93638900000001"
58224,758.52,"CCSU Co-Gen-STBY Gen","CT","41.691389000000001","-72.768611000000007"
58226,3464,"Newberry Solar 1 LLC","CA","34.850833000000002","-116.680278"
58227,26032,"SEPV9 Power Plant","CA","34.192222000000001","-116.090278"
58228,20535,"Milford Solar Farm","DE","38.923056000000003","-75.453333000000001"
58229,224,"Lake Marion","MN","44.600278000000003","-93.293888999999993"
58230,329,"Hastings","MN","44.7","-92.893611000000007"
58231,3324.42,"Lincoln Financial Field","PA","39.900832999999999","-75.167500000000004"
58232,1812,"Tahquitz High School","CA","33.767221999999997","-117.0175"
58233,18506,"Wagner Wind LLC","CA","33.908889000000002","-116.555556"
58234,33065,"SEPV 8","CA","34.171944000000003","-116.1525"
58237,9934,"CCSU Fuel Cell Project","CT","41.691943999999999","-72.761111"
58238,32511,"Georgia Mountain Community Wind Farm","VT","44.661667000000001","-73.069999999999993"
58239,1733,"Kent County-Kennedyville","MD","39.297221999999998","-75.982221999999993"
58240,3000,"Kit Carson","NM","36.966667000000001","-105.438056"
58241,1806,"Rock Hall","MD","39.15","-76.23"
58242,353175,"Pattern Panhandle Wind LLC","TX","35.427500000000002","-101.253056"
58243,1747,"Kent County - Worton Complex","MD","39.280833000000001","-76.090833000000003"
58244,1554,"West Valley High School Solar","CA","33.719721999999997","-117.009722"
58245,22,"Northeastern Illinois University Cogen","IL","41.981110999999999","-87.719166999999999"
58246,26441,"Millersville LFG","MD","39.084721999999999","-76.676389"
58248,1419,"Pierce College","CA","34.183610999999999","-118.57472199999999"
58249,5968,"VA Sepulveda Ambulatory Care Center","CA","34.248888999999998","-118.483333"
58250,13509,"Tullytown","PA","40.151389000000002","-74.780556000000004"
58251,42002.94,"C&H Sugar Plant","CA","38.057222000000003","-122.218889"
58252,6663,"Alpha Ridge LFG","MD","39.305","-76.901944"
58253,2619,"CBS Television City","CA","34.075000000000003","-118.36"
58254,49.98,"Chatham","MI","42.934443999999999","-85.347499999999997"
58255,9005,"Rubart","KS","37.558610999999999","-101.09944400000001"
58256,1537,"Los Alamos PV Site","NM","35.875556000000003","-106.31"
58257,5386,"Upper Pacolet Hydro","SC","34.921388999999998","-81.745555999999993"
58259,11366,"Kalaeloa Solar Two","HI","21.32","-158.08694399999999"
58261,1845,"FAA NorCal TRACON","CA","38.565832999999998","-121.26222199999999"
58262,40078,"Badger 1","AZ","33.493611000000001","-112.779444"
58263,4890,"Bay View Cogeneration Facility","OH","41.688333","-83.484722000000005"
58264,66206,"Apple Data Center - Fuel Cell 1&2","NC","35.588332999999999","-81.266666999999998"
58265,0,"NCAH Central Utility Plant","IA","42.046111000000003","-93.579443999999995"
58268,6302,"UNC-CH LFG Facility","NC","35.938611000000002","-79.059167000000002"
58269,224,"Bay View Backup Power Facility","OH","41.688333","-83.484722000000005"
58270,5835,"Acushnet AD Makepeace","MA","41.798889000000003","-70.743611000000001"
58271,1632.51,"Acushnet Hawes Reed Road","MA","41.662222","-71.042500000000004"
58272,2676,"Easthampton Landfill-City of Easthampton","MA","42.286943999999998","-72.701389000000006"
58273,9162,"South Robeson Farm","NC","34.580556000000001","-79.270555999999999"
58274,9037,"Raeford Farm","NC","34.968888999999997","-79.211944000000003"
58275,3737,"Mass Midstate Solar 3","MA","42.219721999999997","-71.878611000000006"
58276,4438,"Mass Midstate Solar 2","MA","42.170278000000003","-71.878611000000006"
58277,761.31,"Paia Hydroelectric Plant","HI","20.886666999999999","-156.33777799999999"
58278,66104,"TNSG North Plant","AK","70.235277999999994","-148.383611"
58279,4534,"Mass Midstate Solar 1","MA","42.219721999999997","-71.878332999999998"
58280,3696,"Millbury Solar","MA","42.164721999999998","-71.795000000000002"
58292,2195,"Jewish Community Center PV","AZ","33.603056000000002","-111.924722"
58293,2654,"Paradise Valley H.S. PV","AZ","33.638333000000003","-112"
58295,22257,"SREC Bath LFGTE","NY","42.325000000000003","-77.378889000000001"
58296,5421,"Roll Delano 2","CA","35.739722","-119.238056"
58297,6474,"Roll Delano","CA","35.734166999999999","-119.236667"
58298,2957,"Roll Lost Hills","CA","35.653055999999999","-119.88972200000001"
58299,6307,"Xilinx San Jose","CA","37.252777999999999","-121.934167"
58300,5197,"Honda Torrance","CA","33.838056000000002","-118.315"
58301,5217,"Juniper Networks Sunnyvale","CA","37.406944000000003","-122.026944"
58302,7180,"Life Technologies Carlsbad","CA","33.137222000000001","-117.28694400000001"
58303,6697,"Taylor Farms Salinas","CA","36.657499999999999","-121.623333"
58304,7525,"Kingsburg Solar","CA","36.505277999999997","-119.540278"
58305,1753,"PCIP Solar","NC","36.3125","-78.967500000000001"
58306,6559,"Exeter Solar","CA","36.267499999999998","-119.12222199999999"
58307,6722,"Ivanhoe Solar","CA","36.387500000000003","-119.255"
58308,7754,"Lindsay Solar","CA","36.211944000000003","-119.133889"
58309,6980,"Porterville Solar","CA","36.102778000000001","-119.039722"
58310,151821,"Lake Charles Plant","LA","30.148889","-93.335555999999997"
58311,9726,"Chadbourn Farm","NC","34.193888999999999","-78.454443999999995"
58312,7687,"Warrenton Farm","NC","36.414999999999999","-78.171110999999996"
58313,9176,"Mocksville Farm","NC","35.878610999999999","-80.541944000000001"
58314,7689,"Belwood Farm","NC","35.47","-81.508332999999993"
58315,9191,"Arndt Farm","NC","35.779167000000001","-81.175556"
58316,8998,"Railroad Farm","NC","34.82","-78.970832999999999"
58317,8993,"Watts Farm","NC","34.726944000000003","-79.335278000000002"
58318,1626,"Farrington Farm","NC","35.832777999999998","-79.025000000000006"
58319,116276,"Patua Geothermal Project Phase 1A","NV","39.585833000000001","-119.07305599999999"
58320,11524,"G2 Energy Hay Rd","CA","38.314722000000003","-121.833611"
58321,536142,"Goldthwaite Wind Energy Facility","TX","31.383333","-98.466667000000001"
58322,535535,"Prairie Breeze","NE","41.951667","-98.076667"
58323,9163,"Shannon Farm","NC","34.847499999999997","-79.128889000000001"
58324,282452,"Vansycle II Wind Energy Center","OR","45.899166999999998","-118.59138900000001"
58326,38529,"PWD Northeast WPCP Biogas Cogen Plant","PA","39.988610999999999","-75.083332999999996"
58327,16785,"Bradley Energy Center","CT","41.924722000000003","-72.671110999999996"
58328,35630,"North Chicago Energy Center","IL","42.306389000000003","-87.851944000000003"
58329,4792,"UMMS at Pocomoke","MD","38.098056","-75.611110999999994"
58330,9.7,"The Andersons Albion Ethanol LLC","MI","42.256110999999997","-84.788332999999994"
58332,8876,"Haynes Farm","NC","35.525832999999999","-81.235277999999994"
58333,8725,"Lenoir Farm","NC","35.331667000000003","-77.666388999999995"
58334,8642,"Lenoir Farm 2","NC","35.35","-77.474999999999994"
58335,8878,"Marshville Farm","NC","34.988889","-80.383611000000002"
58336,5233,"Mile Farm","NC","36.230556","-78.949721999999994"
58337,8115,"Moore Solar Farm","NC","36.273055999999997","-79.759167000000005"
58338,8738,"Moorings Farm","NC","35.305833","-77.829166999999998"
58339,6843.87,"New Bern Farm","NC","35.209443999999998","-77.056667000000004"
58340,7927,"Roxboro Farm","NC","36.479722000000002","-78.917500000000004"
58341,8656,"White Cross Farm","NC","35.903610999999998","-79.188333"
58342,8640,"Wilson Farm 1","NC","35.803610999999997","-77.873610999999997"
58343,8751,"Yanceyville Farm","NC","36.439444000000002","-79.278889000000007"
58344,9102,"AM Best Farm","NC","35.418889","-77.985556000000003"
58345,9009,"Mt Olive Farm 2","NC","35.218055999999997","-78.069721999999999"
58346,9143,"Dibrell Farm","NC","36.471666999999997","-79.528056000000007"
58347,9330,"Rock Farm","NC","34.965555999999999","-79.609722000000005"
58348,9336.69,"Two Lines Farm","NC","35.629167000000002","-81.326667"
58349,9367,"Bolton Farm","NC","36.421666999999999","-78.132221999999999"
58350,9239,"McCallum Farm","NC","34.543889","-79.3"
58351,389108,"Tuscola Bay Wind","MI","43.525278","-83.65"
58352,7627,"NPI USA Cogeneration Plant","WA","48.134721999999996","-123.46555600000001"
58354,3451,"Radiance Solar 4","CA","34.665556000000002","-118.288056"
58355,3475,"Radiance Solar 5","CA","34.665556000000002","-118.28694400000001"
58356,8895.15,"The Lawrenceville School Solar Facility","NJ","40.294443999999999","-74.728888999999995"
58357,5950,"White Rose Foods Solar Facility","NJ","40.566389000000001","-74.221389000000002"
58358,5978,"North Jersey Media Group Solar Facility","NJ","40.924166999999997","-74.494721999999996"
58359,3584,"Gerresheimer Glass Solar Facility","NJ","39.496667000000002","-75.018611000000007"
58360,3342,"Atlantic Coast Freezers Solar Facility","NJ","39.518889000000001","-75.023888999999997"
58361,4456,"Williams-Sonoma Solar Facility","NJ","40.387777999999997","-74.455278000000007"
58362,0,"Quittacas Pond Solar","MA","41.781944000000003","-70.913332999999994"
58363,332595,"Majestic II Wind","TX","35.386037999999999","-101.57857199999999"
58365,2369,"CJTS Energy Center","CT","41.552778000000004","-72.625"
58366,42025,"Atwell Island","CA","35.895000000000003","-119.51083300000001"
58370,1918,"Gridley Main","CA","39.373333000000002","-121.684167"
58371,4842,"Gridley Main Two","CA","39.373333000000002","-121.681667"
58372,488467,"Blue Summit Wind LLC","TX","34.29","-99.364722"
58373,53678,"White River Solar","CA","35.871389000000001","-119.46250000000001"
58374,51228,"Corcoran Solar","CA","36.138333000000003","-119.57333300000001"
58375,1084,"Triton East and West Cogen","IL","41.916944000000001","-87.845556000000002"
58376,2627,"Oakley Solar Project","CA","38.001666999999998","-121.747778"
58377,13060,"Rochelle Energy Center","IL","41.924722000000003","-88.998610999999997"
58378,13525,"W.A. Parish Carbon Capture Plant","TX","29.475277999999999","-95.634167000000005"
